id,season,week,homeTeam,awayTeam,homePoints,awayPoints,venueId,home_win,home_elo,away_elo,elo_diff,score_diff,is_neutral
401012778,2018,9,California,Washington,12.0,10.0,3831.0,1,1532.0,1859.0,-327.0,2.0,0
401022549,2018,9,San José State,UNLV,50.0,37.0,3935.0,1,1055.0,1164.0,-109.0,13.0,0
401022544,2018,9,Air Force,Boise State,38.0,48.0,3713.0,0,1498.0,1804.0,-306.0,-10.0,0
401012321,2018,9,Mississippi State,Texas A&M,28.0,13.0,3693.0,1,1937.0,1858.0,79.0,15.0,0
401019516,2018,9,Tulsa,Tulane,17.0,24.0,3674.0,0,1319.0,1426.0,-107.0,-7.0,0
401013444,2018,9,Texas State,New Mexico State,27.0,20.0,3644.0,1,1076.0,1003.0,73.0,7.0,0
401021681,2018,9,Louisiana,Arkansas State,47.0,43.0,3666.0,1,1291.0,1538.0,-247.0,4.0,0
401012779,2018,9,Stanford,Washington State,38.0,41.0,3940.0,0,1707.0,1783.0,-76.0,-3.0,0
401013159,2018,9,Syracuse,NC State,51.0,41.0,1964.0,1,1693.0,1668.0,25.0,10.0,0
401015031,2018,9,UTEP,UAB,0.0,19.0,3946.0,0,972.0,1556.0,-584.0,-19.0,0
401012323,2018,9,South Carolina,Tennessee,27.0,24.0,3994.0,1,1548.0,1349.0,199.0,3.0,0
401015027,2018,9,Western Kentucky,Florida International,17.0,38.0,3796.0,0,1297.0,1457.0,-160.0,-21.0,0
401013320,2018,9,Oklahoma State,Texas,38.0,35.0,3646.0,1,1705.0,1771.0,-66.0,3.0,0
401013189,2018,9,Navy,Notre Dame,22.0,44.0,3932.0,0,1359.0,1912.0,-553.0,-22.0,0
401022547,2018,9,Fresno State,Hawai'i,50.0,20.0,3660.0,1,1793.0,1171.0,622.0,30.0,0
401022548,2018,9,Nevada,San Diego State,28.0,24.0,3816.0,1,1443.0,1468.0,-25.0,4.0,0
401012775,2018,9,Arizona,Oregon,44.0,15.0,3619.0,1,1451.0,1640.0,-189.0,29.0,0
401020769,2018,10,Bowling Green,Kent State,28.0,35.0,3700.0,0,1055.0,997.0,58.0,-7.0,0
401020770,2018,10,Buffalo,Miami (OH),51.0,42.0,3965.0,1,1466.0,1437.0,29.0,9.0,0
401020771,2018,10,Toledo,Ball State,45.0,13.0,3739.0,1,1550.0,1042.0,508.0,32.0,0
401020772,2018,10,Akron,Northern Illinois,26.0,36.0,3768.0,0,1142.0,1413.0,-271.0,-10.0,0
401020773,2018,10,Western Michigan,Ohio,14.0,59.0,3980.0,0,1228.0,1829.0,-601.0,-45.0,0
401019517,2018,10,UCF,Temple,52.0,40.0,3652.0,1,1909.0,1587.0,322.0,12.0,0
401013160,2018,10,Virginia,Pittsburgh,13.0,23.0,3923.0,0,1653.0,1595.0,58.0,-10.0,0
401015034,2018,10,Middle Tennessee,Western Kentucky,29.0,10.0,3725.0,1,1442.0,1297.0,145.0,19.0,0
401012780,2018,10,Arizona,Colorado,42.0,34.0,3619.0,1,1451.0,1424.0,27.0,8.0,0
401013373,2018,10,Army,Air Force,17.0,14.0,3841.0,1,1867.0,1498.0,369.0,3.0,0
401013045,2018,10,Kansas,Iowa State,3.0,27.0,3833.0,0,1325.0,1704.0,-379.0,-24.0,0
401012324,2018,10,Auburn,Texas A&M,28.0,24.0,3785.0,1,1958.0,1858.0,100.0,4.0,0
401012847,2018,10,Wisconsin,Rutgers,31.0,17.0,347.0,1,1764.0,1147.0,617.0,14.0,0
401012877,2018,10,Maryland,Michigan State,3.0,24.0,3665.0,0,1452.0,1673.0,-221.0,-21.0,0
401013162,2018,10,Clemson,Louisville,77.0,16.0,3836.0,1,2388.0,1084.0,1304.0,61.0,0
401019520,2018,10,East Carolina,Memphis,41.0,59.0,3699.0,0,1075.0,1683.0,-608.0,-18.0,0
401013034,2018,10,Baylor,Oklahoma State,35.0,31.0,4727.0,1,1434.0,1705.0,-271.0,4.0,0
401012328,2018,10,Ole Miss,South Carolina,44.0,48.0,3974.0,0,1465.0,1548.0,-83.0,-4.0,0
401020774,2018,10,Eastern Michigan,Central Michigan,17.0,7.0,3912.0,1,1449.0,1105.0,344.0,10.0,0
401013166,2018,10,Wake Forest,Syracuse,24.0,41.0,3630.0,0,1618.0,1693.0,-75.0,-17.0,0
401013341,2018,10,Ohio State,Nebraska,36.0,31.0,3861.0,1,2020.0,1462.0,558.0,5.0,0
401013165,2018,10,North Carolina,Georgia Tech,28.0,38.0,3787.0,0,1364.0,1606.0,-242.0,-10.0,0
401021686,2018,10,Georgia State,Texas State,30.0,40.0,4246.0,0,1147.0,1076.0,71.0,-10.0,0
401022552,2018,10,Wyoming,San José State,24.0,9.0,3984.0,1,1489.0,1055.0,434.0,15.0,0
401015033,2018,10,Southern Miss,Marshall,26.0,24.0,3815.0,1,1445.0,1517.0,-72.0,2.0,0
401021684,2018,10,Arkansas State,South Alabama,38.0,14.0,3625.0,1,1538.0,1002.0,536.0,24.0,0
401021685,2018,10,UL Monroe,Georgia Southern,44.0,25.0,3817.0,1,1270.0,1478.0,-208.0,19.0,0
401021687,2018,10,Troy,Louisiana,26.0,16.0,3975.0,1,1560.0,1291.0,269.0,10.0,0
401013063,2018,10,TCU,Kansas State,14.0,13.0,3616.0,1,1586.0,1593.0,-7.0,1.0,0
401015035,2018,10,Rice,UTEP,26.0,34.0,3895.0,0,1027.0,972.0,55.0,-8.0,0
401019518,2018,10,Cincinnati,Navy,42.0,0.0,3854.0,1,1687.0,1359.0,328.0,42.0,0
401012812,2018,10,Illinois,Minnesota,55.0,31.0,3832.0,1,1144.0,1642.0,-498.0,24.0,0
401012326,2018,10,Kentucky,Georgia,17.0,34.0,3683.0,0,1672.0,2006.0,-334.0,-17.0,0
401019521,2018,10,South Florida,Tulane,15.0,41.0,3886.0,0,1385.0,1426.0,-41.0,-26.0,0
401013164,2018,10,NC State,Florida State,47.0,28.0,3670.0,1,1668.0,1413.0,255.0,19.0,0
401012869,2018,10,Purdue,Iowa,38.0,36.0,3907.0,1,1511.0,1938.0,-427.0,2.0,0
401013188,2018,10,Texas,West Virginia,41.0,42.0,3910.0,0,1771.0,1788.0,-17.0,-1.0,0
401013365,2018,10,Massachusetts,Liberty,62.0,59.0,3985.0,1,1141.0,1216.0,-75.0,3.0,0
401013161,2018,10,Virginia Tech,Boston College,21.0,31.0,3799.0,0,1530.0,1636.0,-106.0,-10.0,0
401012894,2018,10,Michigan,Penn State,42.0,7.0,3558.0,1,1866.0,1916.0,-50.0,35.0,0
401012781,2018,10,Arizona State,Utah,38.0,20.0,3947.0,1,1645.0,1736.0,-91.0,18.0,0
401012325,2018,10,Florida,Missouri,17.0,38.0,3634.0,0,1775.0,1851.0,-76.0,-21.0,0
401012330,2018,10,Tennessee,Charlotte,14.0,3.0,3853.0,1,1349.0,1191.0,158.0,11.0,0
401021683,2018,10,Coastal Carolina,App State,7.0,23.0,3654.0,0,1134.0,1792.0,-658.0,-16.0,0
401013163,2018,10,Miami,Duke,12.0,20.0,3948.0,0,1667.0,1539.0,128.0,-8.0,0
401019519,2018,10,Tulsa,UConn,49.0,19.0,3674.0,1,1319.0,837.0,482.0,30.0,0
401019522,2018,10,SMU,Houston,45.0,31.0,3735.0,1,1353.0,1440.0,-87.0,14.0,0
401013345,2018,10,Northwestern,Notre Dame,21.0,31.0,3911.0,0,1668.0,1912.0,-244.0,-10.0,0
401012782,2018,10,Oregon,UCLA,42.0,21.0,3626.0,1,1640.0,1397.0,243.0,21.0,0
401015032,2018,10,Florida International,Florida Atlantic,14.0,49.0,218.0,0,1457.0,1530.0,-73.0,-35.0,0
401012329,2018,10,Mississippi State,Louisiana Tech,45.0,3.0,3693.0,1,1937.0,1384.0,553.0,42.0,0
401015036,2018,10,UAB,UTSA,52.0,3.0,3803.0,1,1556.0,1053.0,503.0,49.0,0
401012327,2018,10,LSU,Alabama,0.0,29.0,3958.0,0,1850.0,2257.0,-407.0,-29.0,0
401013069,2018,10,Texas Tech,Oklahoma,46.0,51.0,3784.0,0,1594.0,2023.0,-429.0,-5.0,0
401012784,2018,10,Washington,Stanford,27.0,23.0,3765.0,1,1859.0,1707.0,152.0,4.0,0
401012783,2018,10,Oregon State,USC,21.0,38.0,3893.0,0,1061.0,1606.0,-545.0,-17.0,0
401016410,2018,10,Boise State,BYU,21.0,16.0,3653.0,1,1804.0,1580.0,224.0,5.0,0
401022550,2018,10,New Mexico,San Diego State,23.0,31.0,3971.0,0,1173.0,1468.0,-295.0,-8.0,0
401022553,2018,10,UNLV,Fresno State,3.0,48.0,3914.0,0,1164.0,1793.0,-629.0,-45.0,0
401012785,2018,10,Washington State,California,19.0,13.0,3820.0,1,1783.0,1532.0,251.0,6.0,0
401022551,2018,10,Hawai'i,Utah State,17.0,56.0,3610.0,0,1171.0,1847.0,-676.0,-39.0,0
401020775,2018,11,Buffalo,Kent State,48.0,14.0,3965.0,1,1466.0,997.0,469.0,34.0,0
401020776,2018,11,Miami (OH),Ohio,30.0,28.0,3996.0,1,1437.0,1829.0,-392.0,2.0,0
401020777,2018,11,Northern Illinois,Toledo,38.0,15.0,3764.0,1,1413.0,1550.0,-137.0,23.0,0
401013167,2018,11,NC State,Wake Forest,23.0,27.0,3670.0,0,1668.0,1618.0,50.0,-4.0,0
401013168,2018,11,Syracuse,Louisville,54.0,23.0,1964.0,1,1693.0,1084.0,609.0,31.0,0
401022556,2018,11,Boise State,Fresno State,24.0,17.0,3653.0,1,1804.0,1793.0,11.0,7.0,0
401013351,2018,11,Penn State,Wisconsin,22.0,10.0,3632.0,1,1916.0,1764.0,152.0,12.0,0
401013366,2018,11,Massachusetts,BYU,16.0,35.0,3738.0,0,1141.0,1580.0,-439.0,-19.0,0
401012333,2018,11,Florida,South Carolina,35.0,31.0,3634.0,1,1775.0,1548.0,227.0,4.0,0
401012335,2018,11,Missouri,Vanderbilt,33.0,28.0,3838.0,1,1851.0,1551.0,300.0,5.0,0
401012337,2018,11,Texas A&M,Ole Miss,38.0,24.0,3795.0,1,1858.0,1465.0,393.0,14.0,0
401019523,2018,11,UCF,Navy,35.0,24.0,3652.0,1,1909.0,1359.0,550.0,11.0,0
401013054,2018,11,Kansas State,Kansas,21.0,17.0,3636.0,1,1593.0,1325.0,268.0,4.0,0
401012813,2018,11,Nebraska,Illinois,54.0,35.0,3834.0,1,1462.0,1144.0,318.0,19.0,0
401013077,2018,11,West Virginia,TCU,47.0,10.0,3842.0,1,1788.0,1586.0,202.0,37.0,0
401019528,2018,11,Memphis,Tulsa,47.0,21.0,3805.0,1,1683.0,1319.0,364.0,26.0,0
401020778,2018,11,Eastern Michigan,Akron,27.0,7.0,3912.0,1,1449.0,1142.0,307.0,20.0,0
401012859,2018,11,Indiana,Maryland,34.0,32.0,3830.0,1,1513.0,1452.0,61.0,2.0,0
401012886,2018,11,Michigan State,Ohio State,6.0,26.0,3936.0,0,1673.0,2020.0,-347.0,-20.0,0
401019525,2018,11,UConn,SMU,50.0,62.0,3892.0,0,837.0,1353.0,-516.0,-12.0,0
401013170,2018,11,Duke,North Carolina,42.0,35.0,3982.0,1,1539.0,1364.0,175.0,7.0,0
401021689,2018,11,Georgia Southern,Troy,21.0,35.0,3608.0,0,1478.0,1560.0,-82.0,-14.0,0
401012786,2018,11,Arizona State,UCLA,31.0,28.0,3947.0,1,1645.0,1397.0,248.0,3.0,0
401015037,2018,11,Marshall,Charlotte,30.0,13.0,3775.0,1,1517.0,1191.0,326.0,17.0,0
401020779,2018,11,Central Michigan,Bowling Green,13.0,24.0,3786.0,0,1105.0,1055.0,50.0,-11.0,0
401013174,2018,11,Virginia,Liberty,45.0,24.0,3923.0,1,1653.0,1216.0,437.0,21.0,0
401015041,2018,11,UTEP,Middle Tennessee,32.0,48.0,3946.0,0,972.0,1442.0,-470.0,-16.0,0
401022554,2018,11,Air Force,New Mexico,42.0,24.0,3713.0,1,1498.0,1173.0,325.0,18.0,0
401012870,2018,11,Iowa,Northwestern,10.0,14.0,3793.0,0,1938.0,1668.0,270.0,-4.0,0
401012336,2018,11,Tennessee,Kentucky,24.0,7.0,3853.0,1,1349.0,1672.0,-323.0,17.0,0
401013333,2018,11,Minnesota,Purdue,41.0,10.0,3953.0,1,1642.0,1511.0,131.0,31.0,0
401012331,2018,11,Alabama,Mississippi State,24.0,0.0,3657.0,1,2257.0,1937.0,320.0,24.0,0
401012848,2018,11,Rutgers,Michigan,7.0,42.0,3754.0,0,1147.0,1866.0,-719.0,-35.0,0
401013035,2018,11,Iowa State,Baylor,28.0,14.0,3772.0,1,1704.0,1434.0,270.0,14.0,0
401013070,2018,11,Oklahoma,Oklahoma State,48.0,47.0,3835.0,1,2023.0,1705.0,318.0,1.0,0
401012788,2018,11,Colorado,Washington State,7.0,31.0,3726.0,0,1424.0,1783.0,-359.0,-24.0,0
401013173,2018,11,Pittsburgh,Virginia Tech,52.0,22.0,3752.0,1,1595.0,1530.0,65.0,30.0,0
401015042,2018,11,Old Dominion,North Texas,34.0,31.0,3918.0,1,1089.0,1477.0,-388.0,3.0,0
401021702,2018,11,Texas State,App State,7.0,38.0,3644.0,0,1076.0,1792.0,-716.0,-31.0,0
401022557,2018,11,Utah State,San José State,62.0,24.0,3905.0,1,1847.0,1055.0,792.0,38.0,0
401019526,2018,11,Tulane,East Carolina,24.0,18.0,4729.0,1,1426.0,1075.0,351.0,6.0,0
401021688,2018,11,Coastal Carolina,Arkansas State,16.0,44.0,3654.0,0,1134.0,1538.0,-404.0,-28.0,0
401021690,2018,11,Louisiana,Georgia State,36.0,22.0,3666.0,1,1291.0,1147.0,144.0,14.0,0
401015039,2018,11,Florida Atlantic,Western Kentucky,34.0,15.0,3715.0,1,1530.0,1297.0,233.0,19.0,0
401021691,2018,11,South Alabama,UL Monroe,10.0,38.0,3797.0,0,1002.0,1270.0,-268.0,-28.0,0
401012789,2018,11,Utah,Oregon,32.0,25.0,587.0,1,1736.0,1640.0,96.0,7.0,0
401019524,2018,11,Cincinnati,South Florida,35.0,23.0,3854.0,1,1687.0,1385.0,302.0,12.0,0
401012334,2018,11,Georgia,Auburn,27.0,10.0,3917.0,1,2006.0,1958.0,48.0,17.0,0
401013172,2018,11,Georgia Tech,Miami,27.0,21.0,721.0,1,1606.0,1667.0,-61.0,6.0,0
401019527,2018,11,Houston,Temple,49.0,59.0,4728.0,0,1440.0,1587.0,-147.0,-10.0,0
401015040,2018,11,Louisiana Tech,Rice,28.0,13.0,3776.0,1,1384.0,1027.0,357.0,15.0,0
401015038,2018,11,UTSA,Florida International,7.0,45.0,3604.0,0,1053.0,1457.0,-404.0,-38.0,0
401013171,2018,11,Notre Dame,Florida State,42.0,13.0,3855.0,1,1912.0,1413.0,499.0,29.0,0
401012332,2018,11,Arkansas,LSU,17.0,24.0,3887.0,0,1285.0,1850.0,-565.0,-7.0,0
401013321,2018,11,Texas Tech,Texas,34.0,41.0,3784.0,0,1594.0,1771.0,-177.0,-7.0,0
401015043,2018,11,UAB,Southern Miss,26.0,23.0,3803.0,1,1556.0,1445.0,111.0,3.0,0
401013169,2018,11,Boston College,Clemson,7.0,27.0,3615.0,0,1636.0,2388.0,-752.0,-20.0,0
401012790,2018,11,Stanford,Oregon State,48.0,17.0,3940.0,1,1707.0,1061.0,646.0,31.0,0
401022558,2018,11,San Diego State,UNLV,24.0,27.0,3932.0,0,1468.0,1164.0,304.0,-3.0,0
401022555,2018,11,Nevada,Colorado State,49.0,10.0,3816.0,1,1443.0,1211.0,232.0,39.0,0
401012787,2018,11,USC,California,14.0,15.0,477.0,0,1606.0,1532.0,74.0,-1.0,0
401020780,2018,12,Ball State,Western Michigan,42.0,41.0,3919.0,1,1042.0,1228.0,-186.0,1.0,0
401020781,2018,12,Ohio,Buffalo,52.0,17.0,3876.0,1,1829.0,1466.0,363.0,35.0,0
401020782,2018,12,Northern Illinois,Miami (OH),7.0,13.0,3764.0,0,1413.0,1437.0,-24.0,-6.0,0
401020783,2018,12,Kent State,Toledo,34.0,56.0,3696.0,0,997.0,1550.0,-553.0,-22.0,0
401019529,2018,12,Houston,Tulane,48.0,17.0,4728.0,1,1440.0,1426.0,14.0,31.0,0
401015045,2018,12,North Texas,Florida Atlantic,41.0,38.0,3825.0,1,1477.0,1530.0,-53.0,3.0,0
401022560,2018,12,New Mexico,Boise State,14.0,45.0,3971.0,0,1173.0,1804.0,-631.0,-31.0,0
401019530,2018,12,SMU,Memphis,18.0,28.0,3735.0,0,1353.0,1683.0,-330.0,-10.0,0
401012344,2018,12,Mississippi State,Arkansas,52.0,6.0,3693.0,1,1937.0,1285.0,652.0,46.0,0
401013334,2018,12,Minnesota,Northwestern,14.0,24.0,3953.0,0,1642.0,1668.0,-26.0,-10.0,0
401012878,2018,12,Maryland,Ohio State,51.0,52.0,3665.0,0,1452.0,2020.0,-568.0,-1.0,0
401012887,2018,12,Nebraska,Michigan State,9.0,6.0,3834.0,1,1462.0,1673.0,-211.0,3.0,0
401012849,2018,12,Rutgers,Penn State,7.0,20.0,3754.0,0,1147.0,1916.0,-769.0,-13.0,0
401019533,2018,12,Temple,South Florida,27.0,17.0,3806.0,1,1587.0,1385.0,202.0,10.0,0
401012342,2018,12,Kentucky,Middle Tennessee,34.0,23.0,3683.0,1,1672.0,1442.0,230.0,11.0,0
401013181,2018,12,Wake Forest,Pittsburgh,13.0,34.0,3630.0,0,1618.0,1595.0,23.0,-21.0,0
401013036,2018,12,Baylor,TCU,9.0,16.0,4727.0,0,1434.0,1586.0,-152.0,-7.0,0
401013178,2018,12,Louisville,NC State,10.0,52.0,3873.0,0,1084.0,1668.0,-584.0,-42.0,0
401012792,2018,12,Colorado,Utah,7.0,30.0,3726.0,0,1424.0,1736.0,-312.0,-23.0,0
401015044,2018,12,Charlotte,Florida International,35.0,42.0,4418.0,0,1191.0,1457.0,-266.0,-7.0,0
401022561,2018,12,Colorado State,Utah State,24.0,29.0,5388.0,0,1211.0,1847.0,-636.0,-5.0,0
401021692,2018,12,App State,Georgia State,45.0,17.0,3792.0,1,1792.0,1147.0,645.0,28.0,0
401015047,2018,12,Marshall,UTSA,23.0,0.0,3775.0,1,1517.0,1053.0,464.0,23.0,0
401013182,2018,12,Notre Dame,Syracuse,36.0,3.0,4102.0,1,1912.0,1693.0,219.0,33.0,0
401022562,2018,12,San José State,Nevada,12.0,21.0,3935.0,0,1055.0,1443.0,-388.0,-9.0,0
401021693,2018,12,Arkansas State,UL Monroe,31.0,17.0,3625.0,1,1538.0,1270.0,268.0,14.0,0
401021696,2018,12,Troy,Texas State,12.0,7.0,3975.0,1,1560.0,1076.0,484.0,5.0,0
401013353,2018,12,Purdue,Wisconsin,44.0,47.0,3907.0,0,1511.0,1764.0,-253.0,-3.0,0
401013327,2018,12,Oklahoma State,West Virginia,45.0,41.0,3646.0,1,1705.0,1788.0,-83.0,4.0,0
401012814,2018,12,Illinois,Iowa,0.0,63.0,3832.0,0,1144.0,1938.0,-794.0,-63.0,0
401013179,2018,12,Virginia Tech,Miami,14.0,38.0,3799.0,0,1530.0,1667.0,-137.0,-24.0,0
401020784,2018,12,Akron,Bowling Green,6.0,21.0,3768.0,0,1142.0,1055.0,87.0,-15.0,0
401013064,2018,12,Kansas State,Texas Tech,21.0,6.0,3636.0,1,1593.0,1594.0,-1.0,15.0,0
401013175,2018,12,Florida State,Boston College,22.0,21.0,3697.0,1,1413.0,1636.0,-223.0,1.0,0
401012791,2018,12,UCLA,USC,34.0,27.0,1056.0,1,1397.0,1606.0,-209.0,7.0,0
401019534,2018,12,Navy,Tulsa,37.0,29.0,3852.0,1,1359.0,1319.0,40.0,8.0,0
401015046,2018,12,Southern Miss,Louisiana Tech,21.0,20.0,3815.0,1,1445.0,1384.0,61.0,1.0,0
401013177,2018,12,Georgia Tech,Virginia,30.0,27.0,721.0,1,1606.0,1653.0,-47.0,3.0,0
401012346,2018,12,Tennessee,Missouri,17.0,50.0,3853.0,0,1349.0,1851.0,-502.0,-33.0,0
401022559,2018,12,Wyoming,Air Force,35.0,27.0,3984.0,1,1489.0,1498.0,-9.0,8.0,0
401012341,2018,12,Georgia,Massachusetts,66.0,27.0,3917.0,1,2006.0,1141.0,865.0,39.0,0
401012339,2018,12,Auburn,Liberty,53.0,0.0,3785.0,1,1958.0,1216.0,742.0,53.0,0
401012860,2018,12,Michigan,Indiana,31.0,20.0,3558.0,1,1866.0,1513.0,353.0,11.0,0
401012794,2018,12,Washington,Oregon State,42.0,23.0,3765.0,1,1859.0,1061.0,798.0,19.0,0
401021695,2018,12,Louisiana,South Alabama,48.0,38.0,3666.0,1,1291.0,1002.0,289.0,10.0,0
401021694,2018,12,Coastal Carolina,Georgia Southern,17.0,41.0,3654.0,0,1134.0,1478.0,-344.0,-24.0,0
401012347,2018,12,Texas A&M,UAB,41.0,20.0,3795.0,1,1858.0,1556.0,302.0,21.0,0
401013176,2018,12,Clemson,Duke,35.0,6.0,3836.0,1,2388.0,1539.0,849.0,29.0,0
401019532,2018,12,East Carolina,UConn,55.0,21.0,3699.0,1,1075.0,837.0,238.0,34.0,0
401012348,2018,12,Vanderbilt,Ole Miss,36.0,29.0,3973.0,1,1551.0,1465.0,86.0,7.0,0
401013055,2018,12,Oklahoma,Kansas,55.0,40.0,3835.0,1,2023.0,1325.0,698.0,15.0,0
401012343,2018,12,LSU,Rice,42.0,10.0,3958.0,1,1850.0,1027.0,823.0,32.0,0
401015049,2018,12,Western Kentucky,UTEP,40.0,16.0,3796.0,1,1297.0,972.0,325.0,24.0,0
401013046,2018,12,Texas,Iowa State,24.0,10.0,3910.0,1,1771.0,1704.0,67.0,14.0,0
401019531,2018,12,UCF,Cincinnati,38.0,13.0,3652.0,1,1909.0,1687.0,222.0,25.0,0
401013446,2018,12,BYU,New Mexico State,45.0,10.0,3801.0,1,1580.0,1003.0,577.0,35.0,0
401022563,2018,12,Fresno State,San Diego State,23.0,14.0,3660.0,1,1793.0,1468.0,325.0,9.0,0
401012793,2018,12,Oregon,Arizona State,31.0,29.0,3626.0,1,1640.0,1645.0,-5.0,2.0,0
401012795,2018,12,Washington State,Arizona,69.0,28.0,3820.0,1,1783.0,1451.0,332.0,41.0,0
401022564,2018,12,Hawai'i,UNLV,35.0,28.0,3610.0,1,1171.0,1164.0,7.0,7.0,0
401020785,2018,13,Miami (OH),Ball State,42.0,21.0,3996.0,1,1437.0,1042.0,395.0,21.0,0
401020786,2018,13,Western Michigan,Northern Illinois,28.0,21.0,3980.0,1,1228.0,1413.0,-185.0,7.0,0
401022565,2018,13,Air Force,Colorado State,27.0,19.0,3713.0,1,1498.0,1211.0,287.0,8.0,0
401012349,2018,13,Ole Miss,Mississippi State,3.0,35.0,3974.0,0,1465.0,1937.0,-472.0,-32.0,0
401019537,2018,13,Memphis,Houston,52.0,31.0,3805.0,1,1683.0,1440.0,243.0,21.0,0
401013056,2018,13,Kansas,Texas,17.0,24.0,3833.0,0,1325.0,1771.0,-446.0,-7.0,0
401020788,2018,13,Bowling Green,Buffalo,14.0,44.0,3700.0,0,1055.0,1466.0,-411.0,-30.0,0
401020790,2018,13,Kent State,Eastern Michigan,20.0,28.0,3696.0,0,997.0,1449.0,-452.0,-8.0,0
401012871,2018,13,Iowa,Nebraska,31.0,28.0,3793.0,1,1938.0,1462.0,476.0,3.0,0
401020789,2018,13,Toledo,Central Michigan,51.0,13.0,3739.0,1,1550.0,1105.0,445.0,38.0,0
401020787,2018,13,Ohio,Akron,49.0,28.0,3876.0,1,1829.0,1142.0,687.0,21.0,0
401012354,2018,13,Missouri,Arkansas,38.0,0.0,3838.0,1,1851.0,1285.0,566.0,38.0,0
401021699,2018,13,South Alabama,Coastal Carolina,31.0,28.0,3797.0,1,1002.0,1134.0,-132.0,3.0,0
401019536,2018,13,Cincinnati,East Carolina,56.0,6.0,3854.0,1,1687.0,1075.0,612.0,50.0,0
401013183,2018,13,Virginia Tech,Virginia,34.0,31.0,3799.0,1,1530.0,1653.0,-123.0,3.0,0
401012797,2018,13,Oregon State,Oregon,15.0,55.0,3893.0,0,1061.0,1640.0,-579.0,-40.0,0
401019535,2018,13,South Florida,UCF,10.0,38.0,3886.0,0,1385.0,1909.0,-524.0,-28.0,0
401013071,2018,13,West Virginia,Oklahoma,56.0,59.0,3842.0,0,1788.0,2023.0,-235.0,-3.0,0
401012798,2018,13,Washington State,Washington,15.0,28.0,3820.0,0,1783.0,1859.0,-76.0,-13.0,0
401012861,2018,13,Indiana,Purdue,21.0,28.0,3830.0,0,1513.0,1511.0,2.0,-7.0,0
401013184,2018,13,Boston College,Syracuse,21.0,42.0,3615.0,0,1636.0,1693.0,-57.0,-21.0,0
401012351,2018,13,Florida State,Florida,14.0,41.0,3697.0,0,1413.0,1775.0,-362.0,-27.0,0
401019539,2018,13,Tulane,Navy,29.0,28.0,4729.0,1,1426.0,1359.0,67.0,1.0,0
401015051,2018,13,Florida International,Marshall,25.0,28.0,218.0,0,1457.0,1517.0,-60.0,-3.0,0
401013037,2018,13,Texas Tech,Baylor,24.0,35.0,3687.0,0,1594.0,1434.0,160.0,-11.0,0
401012352,2018,13,Georgia,Georgia Tech,45.0,21.0,3917.0,1,2006.0,1606.0,400.0,24.0,0
401012895,2018,13,Ohio State,Michigan,62.0,39.0,3861.0,1,2020.0,1866.0,154.0,23.0,0
401015052,2018,13,Louisiana Tech,Western Kentucky,15.0,30.0,3776.0,0,1384.0,1297.0,87.0,-15.0,0
401013187,2018,13,North Carolina,NC State,28.0,34.0,3787.0,0,1364.0,1668.0,-304.0,-6.0,0
401013185,2018,13,Duke,Wake Forest,7.0,59.0,3982.0,0,1539.0,1618.0,-79.0,-52.0,0
401015055,2018,13,Rice,Old Dominion,27.0,13.0,3895.0,1,1027.0,1089.0,-62.0,14.0,0
401013447,2018,13,Liberty,New Mexico State,28.0,21.0,3992.0,1,1216.0,1003.0,213.0,7.0,0
401021700,2018,13,Georgia State,Georgia Southern,14.0,35.0,4246.0,0,1147.0,1478.0,-331.0,-21.0,0
401021697,2018,13,App State,Troy,21.0,10.0,3792.0,1,1792.0,1560.0,232.0,11.0,0
401022567,2018,13,New Mexico,Wyoming,3.0,31.0,3971.0,0,1173.0,1489.0,-316.0,-28.0,0
401012801,2018,13,UCLA,Stanford,42.0,49.0,1056.0,0,1397.0,1707.0,-310.0,-7.0,0
401015053,2018,13,Middle Tennessee,UAB,27.0,3.0,3725.0,1,1442.0,1556.0,-114.0,24.0,0
401015056,2018,13,UTEP,Southern Miss,7.0,39.0,3946.0,0,972.0,1445.0,-473.0,-32.0,0
401021701,2018,13,UL Monroe,Louisiana,28.0,31.0,3817.0,0,1270.0,1291.0,-21.0,-3.0,0
401019538,2018,13,UConn,Temple,7.0,57.0,3892.0,0,837.0,1587.0,-750.0,-50.0,0
401012815,2018,13,Northwestern,Illinois,24.0,16.0,3911.0,1,1668.0,1144.0,524.0,8.0,0
401019540,2018,13,Tulsa,SMU,27.0,24.0,3674.0,1,1319.0,1353.0,-34.0,3.0,0
401013335,2018,13,Wisconsin,Minnesota,15.0,37.0,347.0,0,1764.0,1642.0,122.0,-22.0,0
401012879,2018,13,Penn State,Maryland,38.0,3.0,3632.0,1,1916.0,1452.0,464.0,35.0,0
401012799,2018,13,Arizona,Arizona State,40.0,41.0,3619.0,0,1451.0,1645.0,-194.0,-1.0,0
401012350,2018,13,Alabama,Auburn,52.0,21.0,3657.0,1,2257.0,1958.0,299.0,31.0,0
401013186,2018,13,Miami,Pittsburgh,24.0,3.0,3948.0,1,1667.0,1595.0,72.0,21.0,0
401012850,2018,13,Michigan State,Rutgers,14.0,10.0,3936.0,1,1673.0,1147.0,526.0,4.0,0
401012357,2018,13,Vanderbilt,Tennessee,38.0,13.0,3973.0,1,1551.0,1349.0,202.0,25.0,0
